"id_student","gender","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","date_registration","sum_click","date_submitted","score","weight","module_presentation_length","final_result"
537394,"0","0","7","0",0,60,"0",-68,"655",16,72,12.5,240,"2"
537515,"0","1","4","0",0,60,"0",-79,"2833",18,94,12.5,240,"1"
537672,"0","1","0","0",0,120,"0",-115,"10364",17,48,12.5,240,"0"
537674,"0","1","1","1",0,120,"1",-27,"298",18,48,12.5,240,"0"
537683,"0","0","7","0",0,120,"0",-101,"995",18,90,12.5,240,"0"
537700,"0","3","9","1",0,60,"0",-123,"2338",18,92,12.5,240,"0"
537980,"0","2","1","0",0,60,"0",-44,"7640",17,64,12.5,240,"1"
537995,"0","1","9","0",0,60,"0",-98,"2710",18,72,12.5,240,"0"
538045,"0","0","7","0",0,60,"0",-46,"2480",17,98,12.5,240,"1"
538051,"0","0","9","0",0,90,"0",-4,"179",18,66,12.5,240,"0"
538202,"0","1","6","0",0,60,"1",-53,"2836",18,98,12.5,240,"1"
538916,"0","0","4","0",0,150,"0",-83,"4582",14,78,12.5,240,"1"
538941,"0","0","7","0",0,60,"0",-53,"2348",15,94,12.5,240,"1"
538949,"1","1","7","0",0,60,"0",-94,"4830",16,82,12.5,240,"1"
539117,"0","0","2","0",0,60,"0",-22,"1996",18,70,12.5,240,"0"
539219,"0","0","3","0",0,120,"0",-34,"284",18,72,12.5,240,"0"
539241,"0","0","9","0",0,120,"0",-53,"2421",18,86,12.5,240,"1"
539308,"0","0","2","0",0,90,"0",-90,"4818",19,60,12.5,240,"0"
539332,"0","2","4","1",0,60,"0",-98,"4024",16,78,12.5,240,"1"
539359,"0","2","8","1",0,90,"0",-72,"4651",17,70,12.5,240,"1"
539364,"0","0","0","0",0,90,"0",-85,"1958",19,78,12.5,240,"0"
539401,"0","0","2","1",0,60,"0",-53,"3069",18,82,12.5,240,"2"
539440,"0","1","4","0",0,60,"0",-46,"14841",18,94,12.5,240,"1"
539497,"0","0","6","0",0,60,"0",-82,"2216",19,80,12.5,240,"1"
539759,"0","1","3","1",0,60,"0",-73,"4214",14,88,12.5,240,"1"
539886,"0","1","2","0",0,120,"1",-95,"723",12,78,12.5,240,"0"
539896,"0","1","2","0",0,60,"0",-64,"3185",18,90,12.5,240,"1"
539922,"1","2","7","1",0,60,"0",-87,"5885",16,82,12.5,240,"2"
539953,"0","0","7","0",0,60,"0",-25,"436",19,68,12.5,240,"0"
539963,"0","0","7","1",0,120,"0",-78,"4720",10,100,12.5,240,"1"
539994,"0","0","1","0",0,120,"0",-34,"1924",18,66,12.5,240,"0"
540054,"0","0","3","0",0,60,"0",-60,"4527",19,94,12.5,240,"1"
540147,"0","0","9","0",0,60,"0",-88,"2313",18,86,12.5,240,"0"
540155,"0","1","5","1",0,90,"0",-89,"1343",19,78,12.5,240,"2"
540160,"0","0","8","0",0,60,"0",-106,"6151",16,84,12.5,240,"1"
540209,"0","1","6","0",0,60,"1",-89,"3770",19,72,12.5,240,"1"
540549,"0","1","3","0",0,120,"0",-36,"1778",18,82,12.5,240,"1"
540577,"0","0","8","0",0,120,"0",-76,"2661",18,76,12.5,240,"1"
540581,"0","2","8","0",0,120,"0",-89,"2489",16,86,12.5,240,"0"
540713,"0","0","3","0",0,120,"0",-92,"1196",19,78,12.5,240,"1"
540727,"0","2","2","0",0,60,"0",-102,"4811",17,76,12.5,240,"1"
540800,"0","0","0","0",0,90,"1",-94,"5269",5,80,12.5,240,"1"
540801,"0","2","7","0",0,90,"0",-59,"758",19,86,12.5,240,"2"
540997,"0","0","7","0",0,60,"0",-92,"1043",18,66,12.5,240,"2"
541101,"0","0","2","0",0,60,"0",-24,"1275",18,96,12.5,240,"0"
541327,"1","1","3","0",0,120,"0",-74,"336",26,52,12.5,240,"2"
541521,"0","2","0","1",0,60,"0",-92,"4247",16,74,12.5,240,"1"
541579,"0","0","0","0",0,90,"0",-42,"3220",18,96,12.5,240,"1"
541753,"0","0","9","0",0,60,"0",-86,"2754",23,98,12.5,240,"1"
541781,"0","0","3","0",0,150,"0",-24,"1550",17,96,12.5,240,"1"
542003,"0","1","3","0",0,60,"0",-78,"2560",18,70,12.5,240,"1"
542020,"0","0","0","0",0,90,"0",-76,"2367",17,80,12.5,240,"1"
542026,"0","0","6","0",0,60,"0",-59,"3619",19,68,12.5,240,"0"
542100,"0","1","2","0",0,60,"0",-55,"3390",18,92,12.5,240,"1"
542356,"0","2","3","0",0,60,"0",-89,"1670",19,78,12.5,240,"0"
542386,"0","0","9","0",0,120,"0",-102,"2609",18,92,12.5,240,"1"
542506,"0","1","4","0",0,60,"0",-21,"7183",12,78,12.5,240,"1"
542536,"0","1","3","0",0,90,"0",-46,"2882",17,76,12.5,240,"1"
542550,"0","0","0","1",0,60,"0",-21,"3141",18,96,12.5,240,"2"
542635,"0","0","8","0",0,60,"0",-50,"5001",17,86,12.5,240,"1"
542646,"1","0","7","0",0,60,"0",-90,"4050",18,92,12.5,240,"1"
542653,"0","0","7","1",0,60,"0",-23,"6295",17,76,12.5,240,"1"
542657,"1","1","2","1",0,120,"0",-22,"1820",18,38,12.5,240,"2"
542987,"0","1","8","0",0,120,"0",-90,"3310",16,84,12.5,240,"0"
543010,"0","2","3","1",0,60,"0",-95,"14696",19,56,12.5,240,"0"
543054,"0","1","8","1",0,60,"0",-15,"785",19,80,12.5,240,"0"
543113,"0","0","5","1",0,120,"0",-77,"4810",17,90,12.5,240,"0"
543155,"0","1","1","1",0,90,"0",-52,"1115",19,72,12.5,240,"2"
543295,"0","2","3","0",0,60,"0",-23,"265",19,92,12.5,240,"0"
543384,"0","1","2","0",0,60,"0",-85,"3150",16,82,12.5,240,"1"
543415,"0","1","8","0",0,90,"1",-72,"3114",18,64,12.5,240,"1"
543436,"0","0","3","0",0,120,"0",-87,"1382",16,70,12.5,240,"0"
543447,"0","1","1","0",0,60,"0",-94,"3326",14,96,12.5,240,"1"
543536,"0","1","5","0",0,150,"0",-64,"1011",16,60,12.5,240,"0"
543599,"0","0","8","0",0,60,"0",-64,"5947",16,94,12.5,240,"1"
543643,"1","0","2","0",0,60,"1",-55,"5721",13,76,12.5,240,"1"
543798,"0","1","9","0",0,60,"0",-50,"2552",19,94,12.5,240,"1"
543818,"0","1","6","0",0,90,"0",-71,"610",18,80,12.5,240,"0"
544021,"0","1","4","0",0,120,"0",-87,"3136",18,70,12.5,240,"2"
544055,"0","2","2","0",0,210,"0",-68,"6188",14,92,12.5,240,"1"
544098,"0","1","5","0",0,60,"0",-50,"1254",18,68,12.5,240,"1"
544173,"1","1","4","0",0,130,"1",-73,"7719",16,98,12.5,240,"1"
544195,"0","1","7","0",0,60,"0",-58,"574",18,80,12.5,240,"0"
544212,"1","0","6","0",0,60,"0",-72,"4687",15,86,12.5,240,"1"
544249,"0","0","2","0",0,60,"0",-29,"1362",18,98,12.5,240,"1"
544313,"0","0","6","0",0,120,"0",-66,"4303",18,84,12.5,240,"1"
544479,"1","2","9","1",0,60,"0",-71,"6851",16,78,12.5,240,"1"
544530,"0","0","4","0",0,60,"0",-78,"4355",30,94,12.5,240,"1"
544543,"0","0","1","1",0,60,"0",-59,"3768",19,30,12.5,240,"0"
544651,"1","1","1","0",0,120,"1",-21,"306",24,46,12.5,240,"2"
544697,"0","1","5","0",0,60,"0",-29,"439",18,84,12.5,240,"0"
544847,"0","2","0","0",0,120,"1",-50,"1906",17,52,12.5,240,"0"
544850,"0","1","6","1",0,90,"1",-78,"9212",14,84,12.5,240,"1"
544880,"0","1","9","0",0,120,"0",-36,"857",19,84,12.5,240,"0"
544894,"0","1","3","0",0,60,"0",-42,"3496",17,82,12.5,240,"1"
544963,"0","0","9","1",0,60,"0",-58,"2523",18,74,12.5,240,"1"
544991,"0","0","4","0",0,120,"0",-24,"1892",16,84,12.5,240,"1"
545048,"1","0","7","0",0,60,"0",-80,"2993",17,82,12.5,240,"0"
545080,"0","0","2","0",0,60,"0",-86,"2106",18,80,12.5,240,"0"
545229,"0","2","8","1",0,60,"0",-68,"5276",18,88,12.5,240,"1"
545377,"0","0","8","0",0,60,"0",-72,"1639",14,94,12.5,240,"0"
545384,"0","1","1","0",0,120,"0",-89,"186",18,80,12.5,240,"0"
545604,"0","0","7","0",0,90,"0",-22,"271",19,62,12.5,240,"0"
545693,"0","0","4","1",0,90,"1",-72,"737",14,50,12.5,240,"2"
545720,"0","0","4","0",0,90,"0",-27,"2061",19,88,12.5,240,"0"
545751,"0","1","9","0",0,90,"0",-29,"1607",18,82,12.5,240,"0"
545909,"0","1","5","0",0,120,"0",-21,"2653",18,84,12.5,240,"1"
545918,"0","1","6","0",0,120,"0",-59,"278",19,86,12.5,240,"2"
545951,"1","0","7","0",0,60,"0",-55,"671",18,78,12.5,240,"2"
546048,"0","0","7","0",0,60,"0",-72,"121",19,86,12.5,240,"0"
546215,"0","1","5","0",0,60,"0",-86,"4506",17,64,12.5,240,"1"
546243,"0","1","1","0",0,60,"0",-80,"411",19,92,12.5,240,"2"
546262,"0","0","7","0",0,120,"0",-93,"1130",18,78,12.5,240,"2"
546329,"0","0","0","0",0,60,"1",-74,"1910",19,80,12.5,240,"0"
546348,"1","0","3","0",0,60,"0",-55,"4695",19,96,12.5,240,"1"
546396,"0","0","2","1",0,60,"0",-66,"731",27,0,12.5,240,"2"
546408,"0","1","1","0",0,60,"0",-28,"769",16,88,12.5,240,"0"
546412,"0","1","3","0",0,60,"0",-76,"2438",17,88,12.5,240,"0"
546431,"0","1","8","0",0,120,"0",-94,"169",19,62,12.5,240,"0"
546439,"1","1","3","1",0,60,"0",-24,"1716",18,90,12.5,240,"2"
546464,"0","1","8","0",0,60,"0",-83,"7366",8,86,12.5,240,"1"
546563,"0","1","5","0",0,60,"0",-72,"2334",21,82,12.5,240,"2"
546583,"0","2","4","0",0,60,"0",-72,"6946",17,82,12.5,240,"1"
546682,"0","2","8","0",0,60,"0",-58,"4102",16,74,12.5,240,"1"
546780,"0","1","2","0",0,60,"0",-53,"1165",18,70,12.5,240,"0"
546868,"0","1","2","0",0,60,"0",-16,"534",18,88,12.5,240,"0"
546912,"0","0","2","0",0,60,"0",-46,"2749",17,90,12.5,240,"1"
546925,"0","2","9","1",0,60,"0",-67,"4352",17,80,12.5,240,"1"
546932,"1","0","0","0",0,60,"0",-42,"2409",31,92,12.5,240,"1"
547014,"0","1","9","0",0,60,"0",-53,"5532",15,86,12.5,240,"1"
547228,"1","2","7","0",0,60,"0",-60,"4150",19,88,12.5,240,"1"
547399,"0","1","0","0",0,60,"0",-29,"2430",15,90,12.5,240,"1"
547400,"1","1","0","0",0,60,"1",-34,"1692",15,88,12.5,240,"1"
547534,"1","0","7","0",0,60,"0",-16,"448",23,62,12.5,240,"0"
547581,"0","0","6","0",0,60,"0",-25,"6846",12,100,12.5,240,"1"
547884,"0","1","5","0",0,60,"0",-55,"1741",25,76,12.5,240,"2"
548057,"1","0","2","0",0,60,"0",-86,"2130",18,82,12.5,240,"0"
548087,"1","0","4","0",0,60,"0",-55,"5878",17,100,12.5,240,"1"
548095,"0","0","1","0",0,120,"0",-23,"3322",18,90,12.5,240,"1"
548099,"1","0","3","1",0,60,"0",-64,"5844",15,80,12.5,240,"1"
548180,"0","1","0","0",0,60,"0",-30,"519",19,92,12.5,240,"0"
548219,"1","0","8","0",0,60,"1",-60,"5501",19,90,12.5,240,"1"
548312,"0","0","0","0",0,60,"0",-73,"3999",16,50,12.5,240,"1"
548352,"0","0","6","0",0,60,"0",-67,"4155",17,96,12.5,240,"1"
548415,"0","0","4","1",0,60,"1",-27,"2801",16,100,12.5,240,"2"
548459,"1","1","7","0",0,60,"0",-71,"7322",17,90,12.5,240,"1"
548521,"1","1","2","0",0,60,"0",-29,"5207",14,84,12.5,240,"1"
548547,"1","0","2","0",0,60,"0",-72,"2042",19,58,12.5,240,"2"
548573,"0","1","2","0",0,60,"0",-72,"3001",18,86,12.5,240,"2"
548741,"0","0","3","0",0,60,"0",-53,"180",19,38,12.5,240,"0"
548759,"0","1","6","0",0,60,"0",-72,"8269",22,82,12.5,240,"1"
548938,"0","0","2","1",0,60,"0",-49,"461",18,78,12.5,240,"0"
548948,"0","0","5","0",0,120,"0",-30,"523",18,96,12.5,240,"2"
548969,"0","0","9","0",0,90,"1",-30,"623",19,80,12.5,240,"2"
549014,"0","1","2","0",0,90,"1",-49,"966",24,88,12.5,240,"0"
549056,"0","0","7","0",0,60,"0",-58,"523",23,84,12.5,240,"0"
549065,"0","2","2","0",0,120,"0",-52,"9374",1,80,12.5,240,"1"
549093,"1","1","3","0",0,60,"0",-16,"255",16,74,12.5,240,"0"
549149,"0","1","8","0",0,60,"0",-21,"223",18,64,12.5,240,"0"
549239,"0","0","8","0",0,60,"0",-53,"4530",9,92,12.5,240,"1"
549311,"0","0","5","0",0,90,"0",-78,"119",18,70,12.5,240,"2"
549343,"0","0","7","0",0,60,"0",-55,"6163",15,88,12.5,240,"1"
549369,"0","0","2","0",0,60,"0",-44,"2659",18,72,12.5,240,"1"
549370,"0","1","4","1",0,60,"0",-55,"3630",17,92,12.5,240,"0"
549410,"0","0","8","0",0,60,"0",-74,"528",26,96,12.5,240,"0"
549420,"0","0","3","1",0,60,"0",-74,"5907",18,88,12.5,240,"1"
549504,"0","1","1","0",0,60,"0",-53,"1012",18,66,12.5,240,"2"
549513,"0","1","2","0",0,60,"0",-30,"1266",17,92,12.5,240,"2"
549517,"0","2","6","0",0,60,"0",-55,"5404",16,98,12.5,240,"1"
549537,"0","0","6","0",0,120,"0",-58,"3072",14,68,12.5,240,"1"
549596,"0","0","4","1",0,60,"0",-60,"2433",18,94,12.5,240,"0"
549751,"0","2","0","1",0,60,"0",-42,"2633",19,72,12.5,240,"0"
549790,"0","0","4","0",0,60,"0",-30,"4118",10,86,12.5,240,"1"
549792,"0","2","7","0",0,90,"0",-60,"2549",19,70,12.5,240,"2"
549825,"0","0","6","0",0,60,"0",-73,"1525",18,84,12.5,240,"1"
550024,"0","1","2","1",0,60,"0",-36,"3199",18,72,12.5,240,"2"
550026,"1","0","5","0",0,60,"0",-72,"1307",18,94,12.5,240,"1"
550095,"0","1","5","0",0,60,"0",-16,"198",19,38,12.5,240,"0"
550123,"0","1","8","1",0,60,"0",-58,"4122",9,94,12.5,240,"1"
550246,"0","1","8","1",0,120,"0",-21,"418",19,72,12.5,240,"2"
550272,"0","0","8","0",0,60,"0",-36,"2611",19,82,12.5,240,"1"
550287,"0","0","7","0",0,60,"0",-46,"3947",16,84,12.5,240,"1"
550435,"0","0","9","0",0,120,"0",-21,"1866",19,76,12.5,240,"0"
550470,"0","0","9","0",0,60,"0",-53,"5348",18,90,12.5,240,"1"
550495,"0","1","7","1",0,60,"0",-58,"5344",17,94,12.5,240,"1"
550617,"0","0","2","0",0,120,"1",-52,"216",18,72,12.5,240,"0"
550651,"0","1","1","1",0,60,"0",-52,"3192",18,90,12.5,240,"1"
550736,"0","0","6","0",0,60,"0",-25,"4783",14,72,12.5,240,"1"
550763,"0","0","5","1",0,60,"0",-42,"7193",15,90,12.5,240,"1"
550787,"1","0","0","0",0,60,"0",-16,"4599",18,76,12.5,240,"0"
550792,"1","1","5","0",0,120,"0",-11,"9265",24,0,12.5,240,"0"
550797,"1","0","0","0",0,60,"0",-58,"3947",18,94,12.5,240,"1"
550802,"0","1","5","0",0,60,"0",-72,"1877",18,96,12.5,240,"1"
550853,"0","1","2","1",0,60,"1",-36,"5398",16,90,12.5,240,"1"
550866,"0","0","2","0",0,120,"0",-49,"1240",9,70,12.5,240,"0"
550909,"0","1","7","0",0,90,"0",-67,"1223",16,82,12.5,240,"0"
550933,"0","0","7","1",0,60,"0",-58,"3387",18,94,12.5,240,"1"
550961,"0","0","3","0",0,90,"0",-43,"376",18,70,12.5,240,"0"
551027,"0","1","5","0",0,60,"0",-67,"8008",16,88,12.5,240,"1"
551052,"0","0","7","0",0,90,"0",-52,"305",19,82,12.5,240,"2"
551058,"0","2","1","0",0,90,"0",-30,"5864",18,86,12.5,240,"1"
551061,"0","0","8","0",0,60,"0",-25,"397",38,70,12.5,240,"0"
551142,"0","1","3","1",0,60,"1",-50,"1983",18,66,12.5,240,"2"
551212,"0","0","9","0",0,60,"0",-36,"3640",18,100,12.5,240,"1"
551258,"0","0","2","0",0,60,"0",-29,"2765",18,90,12.5,240,"1"
551287,"0","0","0","0",0,60,"0",-67,"306",17,76,12.5,240,"0"
551311,"0","1","1","0",0,60,"0",-65,"2979",17,86,12.5,240,"1"
551495,"0","1","1","0",0,60,"0",-58,"1738",19,78,12.5,240,"0"
551583,"0","2","5","0",0,60,"0",-9,"3260",18,86,12.5,240,"1"
551602,"0","1","5","0",0,120,"0",-55,"2894",18,64,12.5,240,"1"
551688,"0","1","3","0",0,60,"0",-58,"1687",8,50,12.5,240,"0"
551730,"0","0","3","0",0,60,"0",-30,"857",19,70,12.5,240,"0"
551796,"1","0","2","0",0,60,"0",-48,"3430",12,96,12.5,240,"1"
551805,"0","1","2","0",0,120,"0",-24,"1740",19,82,12.5,240,"1"
552057,"0","0","3","0",0,60,"0",-36,"502",39,90,12.5,240,"0"
552142,"0","0","2","0",0,120,"0",-29,"1411",18,100,12.5,240,"1"
552284,"0","0","8","0",0,60,"0",-20,"1694",15,78,12.5,240,"2"
552320,"0","0","1","0",0,60,"0",-46,"1406",23,70,12.5,240,"1"
552374,"0","1","8","0",0,60,"1",-21,"2495",18,78,12.5,240,"1"
552395,"0","0","0","0",0,60,"1",-60,"2839",17,82,12.5,240,"2"
552450,"0","1","0","1",0,120,"0",-52,"3692",8,70,12.5,240,"0"
552491,"1","1","3","0",0,60,"0",-53,"2764",18,76,12.5,240,"1"
552560,"0","2","4","0",0,120,"0",-58,"193",18,66,12.5,240,"0"
552567,"0","0","0","0",0,120,"0",-59,"655",19,60,12.5,240,"0"
552580,"0","1","5","0",0,60,"0",-24,"333",18,46,12.5,240,"2"
552648,"0","1","0","0",0,90,"0",-58,"4161",17,90,12.5,240,"0"
552708,"0","0","0","0",0,90,"0",-53,"4560",18,86,12.5,240,"1"
552721,"0","1","9","0",0,60,"0",-59,"2748",18,98,12.5,240,"1"
552740,"1","0","4","0",0,90,"0",-59,"490",31,46,12.5,240,"2"
552834,"0","1","5","0",0,60,"0",-20,"1670",17,88,12.5,240,"0"
552987,"0","2","1","1",0,60,"0",-21,"4506",17,94,12.5,240,"1"
553017,"0","1","2","1",0,60,"0",-21,"2818",18,76,12.5,240,"0"
553100,"0","1","2","0",0,60,"0",-58,"4346",17,98,12.5,240,"1"
553104,"0","1","6","0",0,120,"0",-34,"2349",19,92,12.5,240,"1"
553155,"0","2","8","1",0,90,"0",-53,"2678",19,98,12.5,240,"1"
553220,"0","0","3","1",0,60,"0",-49,"4483",22,86,12.5,240,"1"
553262,"0","0","1","0",0,60,"0",-55,"15858",18,94,12.5,240,"1"
553325,"0","1","5","0",0,60,"0",-30,"4256",19,80,12.5,240,"0"
553404,"0","1","2","0",0,120,"0",-22,"174",19,90,12.5,240,"2"
553425,"0","0","9","1",0,60,"0",-50,"1765",17,80,12.5,240,"1"
553500,"0","0","5","0",0,60,"0",-52,"3832",18,84,12.5,240,"1"
553528,"1","1","2","0",0,60,"0",-53,"2405",19,64,12.5,240,"0"
553727,"0","1","5","0",0,90,"0",-30,"2021",12,94,12.5,240,"0"
553781,"1","0","5","0",0,60,"0",-25,"7026",19,82,12.5,240,"1"
553813,"0","1","4","0",0,60,"0",-22,"3906",16,84,12.5,240,"0"
553831,"1","1","3","0",0,120,"0",-48,"3673",17,86,12.5,240,"1"
553834,"1","1","2","0",0,60,"1",-36,"1186",18,90,12.5,240,"2"
553841,"0","0","8","1",0,60,"0",-15,"424",19,82,12.5,240,"0"
553878,"0","1","7","0",0,60,"0",-50,"1978",18,88,12.5,240,"1"
553963,"0","1","0","0",0,120,"0",-43,"3314",14,96,12.5,240,"0"
554038,"0","0","7","0",0,120,"0",-52,"5512",-2,70,12.5,240,"0"
554044,"0","0","7","0",0,60,"0",-29,"3885",15,86,12.5,240,"1"
554045,"0","0","2","0",0,60,"0",-42,"323",18,72,12.5,240,"2"
554166,"0","0","0","0",0,120,"0",-23,"1689",14,84,12.5,240,"0"
554236,"0","2","5","0",0,60,"0",-46,"3008",18,80,12.5,240,"1"
554256,"0","0","4","0",0,60,"0",-34,"2549",16,70,12.5,240,"0"
554289,"0","2","8","0",0,60,"0",-51,"3314",17,98,12.5,240,"1"
554331,"0","1","9","1",0,60,"0",-23,"7123",18,90,12.5,240,"1"
554365,"0","1","6","0",0,120,"0",-50,"810",8,78,12.5,240,"2"
554372,"0","1","7","0",0,60,"0",-49,"7110",10,72,12.5,240,"1"
554435,"1","0","5","0",0,90,"0",-28,"5293",23,86,12.5,240,"0"
554476,"0","0","1","0",0,60,"0",-21,"4029",18,86,12.5,240,"1"
554558,"0","1","4","0",0,60,"0",-49,"7222",16,100,12.5,240,"1"
554592,"0","0","2","0",0,60,"0",-18,"4911",18,96,12.5,240,"1"
554620,"0","0","2","0",0,70,"1",-25,"2302",19,90,12.5,240,"1"
554664,"0","1","3","0",0,120,"0",-25,"2619",19,82,12.5,240,"1"
554748,"0","1","3","0",0,60,"1",-46,"8209",18,90,12.5,240,"1"
554813,"0","0","9","0",0,60,"0",-15,"5460",15,86,12.5,240,"1"
554852,"0","0","7","1",0,90,"0",-48,"8277",15,80,12.5,240,"1"
554908,"0","0","4","1",0,60,"0",-25,"4105",18,84,12.5,240,"1"
554919,"0","0","8","0",0,60,"1",-30,"1770",18,96,12.5,240,"2"
554923,"0","0","6","0",0,60,"0",-48,"1850",18,62,12.5,240,"0"
554940,"0","0","3","0",0,60,"0",-29,"2870",18,96,12.5,240,"0"
555144,"0","1","5","1",0,120,"0",-22,"3984",17,70,12.5,240,"1"
555250,"0","1","1","0",0,150,"0",-30,"2466",17,98,12.5,240,"1"
555349,"0","1","4","0",0,60,"0",-34,"1893",16,96,12.5,240,"0"
555444,"0","2","2","0",0,60,"0",-44,"3940",15,82,12.5,240,"1"
555503,"0","2","1","0",0,60,"0",-16,"4532",19,70,12.5,240,"1"
555609,"0","1","2","1",0,60,"0",-30,"427",25,62,12.5,240,"2"
555619,"0","2","8","0",0,60,"0",-16,"1005",18,78,12.5,240,"0"
555709,"0","4","2","1",0,60,"0",-43,"1114",19,40,12.5,240,"2"
555786,"0","0","9","0",0,90,"0",-28,"1128",18,92,12.5,240,"2"
556004,"0","0","0","1",0,120,"0",-29,"1812",19,98,12.5,240,"0"
556022,"0","0","7","0",0,60,"0",-42,"5947",19,100,12.5,240,"1"
556121,"0","1","2","1",0,60,"0",-23,"1501",12,68,12.5,240,"0"
556126,"0","0","8","1",0,60,"1",-28,"4003",19,62,12.5,240,"2"
556133,"0","0","6","0",0,60,"0",-36,"4630",16,78,12.5,240,"1"
556153,"0","0","2","0",0,60,"0",-36,"442",8,86,12.5,240,"2"
556210,"0","1","6","0",0,60,"0",-28,"6942",16,72,12.5,240,"1"
556302,"0","1","7","0",0,60,"0",-34,"4003",19,88,12.5,240,"1"
556351,"1","1","1","0",0,60,"1",-21,"2031",18,16,12.5,240,"0"
556391,"0","1","5","0",0,60,"1",-27,"2256",19,90,12.5,240,"1"
556404,"0","0","9","1",0,60,"0",-34,"1410",19,86,12.5,240,"2"
556408,"0","0","7","0",0,60,"0",-34,"192",17,88,12.5,240,"2"
556429,"0","1","2","0",0,60,"0",-15,"5899",14,94,12.5,240,"1"
556492,"0","0","9","0",0,90,"0",-21,"5171",17,68,12.5,240,"2"
556498,"0","1","0","0",0,60,"0",-25,"2370",19,94,12.5,240,"1"
556540,"0","1","8","0",0,60,"0",-12,"8103",22,70,12.5,240,"1"
556567,"1","0","6","0",0,60,"0",-22,"2116",18,0,12.5,240,"1"
556659,"0","1","6","1",0,60,"0",-27,"6825",19,88,12.5,240,"1"
556783,"1","2","7","1",0,60,"0",-24,"12143",14,96,12.5,240,"1"
556880,"0","1","6","0",0,60,"0",-30,"1575",18,78,12.5,240,"0"
556911,"0","0","1","0",0,120,"1",-27,"653",18,64,12.5,240,"2"
556924,"1","0","3","0",0,60,"0",-30,"5361",14,70,12.5,240,"1"
556931,"0","0","5","0",0,60,"0",-29,"3356",18,94,12.5,240,"0"
556945,"1","2","8","1",0,60,"0",-24,"4920",19,98,12.5,240,"1"
556970,"0","1","9","0",0,60,"0",-21,"499",23,84,12.5,240,"0"
557053,"0","1","4","1",0,60,"0",-29,"6984",17,74,12.5,240,"1"
557129,"0","0","1","0",0,60,"0",-22,"1047",17,84,12.5,240,"0"
557177,"0","1","9","0",0,60,"0",-22,"2471",19,40,12.5,240,"1"
557203,"0","0","7","0",0,60,"0",-23,"304",19,84,12.5,240,"0"
557314,"0","0","2","0",0,120,"0",-23,"3003",16,76,12.5,240,"1"
557345,"0","0","8","0",0,60,"0",-23,"9394",18,98,12.5,240,"1"
557388,"0","1","3","0",0,60,"0",-28,"6178",15,88,12.5,240,"1"
557469,"0","0","8","0",0,120,"0",-9,"1803",19,86,12.5,240,"2"
557542,"0","0","1","0",0,60,"0",-28,"580",19,88,12.5,240,"2"
557710,"1","2","6","1",0,60,"1",-28,"15300",18,86,12.5,240,"1"
557735,"0","1","7","0",0,120,"0",-28,"2986",15,74,12.5,240,"2"
557773,"0","0","1","1",0,60,"0",-23,"1415",19,26,12.5,240,"2"
557787,"0","0","7","0",0,120,"0",-16,"1394",18,80,12.5,240,"1"
557792,"0","1","5","0",0,60,"0",-22,"472",18,62,12.5,240,"0"
557811,"0","0","0","0",0,90,"0",-27,"3385",19,92,12.5,240,"1"
557840,"0","1","0","0",0,60,"0",-25,"6408",15,92,12.5,240,"1"
557877,"0","0","5","0",0,60,"0",-9,"1699",12,72,12.5,240,"1"
557891,"0","0","1","0",0,60,"0",-25,"4236",15,82,12.5,240,"1"
557908,"1","0","1","0",0,60,"1",-24,"878",18,76,12.5,240,"2"
558098,"0","0","5","0",0,60,"1",-25,"3580",17,90,12.5,240,"1"
558104,"1","0","9","0",0,60,"0",-15,"5625",16,98,12.5,240,"1"
558208,"0","2","9","1",0,60,"0",-16,"13258",18,72,12.5,240,"1"
558244,"0","2","4","0",0,60,"0",-12,"3061",19,96,12.5,240,"2"
558262,"0","0","7","0",0,150,"0",-23,"425",14,92,12.5,240,"0"
558280,"0","0","6","0",0,90,"0",-24,"1770",17,74,12.5,240,"1"
558404,"0","1","2","0",0,120,"0",-22,"275",19,78,12.5,240,"2"
558503,"0","1","3","0",0,60,"0",-22,"2899",19,94,12.5,240,"1"
558558,"0","2","9","1",0,60,"0",-25,"7810",16,90,12.5,240,"1"
558597,"0","0","2","0",0,60,"0",-24,"4443",18,84,12.5,240,"1"
558628,"0","1","6","0",0,60,"0",-22,"8738",16,68,12.5,240,"1"
558692,"0","1","1","0",0,60,"0",-24,"1485",17,32,12.5,240,"0"
558760,"0","0","1","0",0,90,"0",-22,"1144",19,82,12.5,240,"1"
558770,"1","1","4","1",0,60,"0",-24,"3055",15,82,12.5,240,"1"
558772,"1","0","4","0",0,60,"0",-24,"3762",16,80,12.5,240,"1"
558776,"0","1","0","0",0,60,"0",-24,"343",18,90,12.5,240,"2"
558801,"0","1","5","1",0,60,"0",-24,"5924",18,74,12.5,240,"1"
558807,"0","0","7","0",0,60,"0",-24,"1448",17,84,12.5,240,"2"
165617,"0","2","5","0",1,120,"0",-87,"4104",47,52,12.5,240,"0"
234196,"0","0","4","0",0,90,"0",-47,"117",47,64,12.5,240,"2"
537151,"0","1","9","1",0,120,"0",-127,"95",47,86,12.5,240,"2"
547876,"0","0","2","0",0,60,"0",-29,"299",46,36,12.5,240,"2"
53197,"1","4","0","0",0,60,"0",-81,"60",89,0,25,240,"0"
