gender,num_of_prev_attempts,studied_credits,disability,date_registration,sum_click,date_submitted,score,weight,module_presentation_length,A Level or Equivalent,Lower Than A Level,HE Qualification,Post Graduate Qualification,No Formal quals,0-10IMD,10-20IMD,20-30IMD,30-40IMD,40-50IMD,50-60IMD,60-70IMD,70-80IMD,80-90IMD,90-100IMD,0-35,35-55,55<=,final_result
1,0,120,0,-147,4053.0,12,75,5.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,100,0,-57,2250.0,20,100,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,80,0,-15,917.0,19,95,5.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,3,60,1,-65,1066.0,20,50,5.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,60,1,-56,213.0,19,60,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,1,-29,1147.0,20,65,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,90,0,-30,300.0,19,55,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-53,2886.0,17,80,5.0,262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,60,0,-122,732.0,15,80,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,60,0,-50,865.0,18,70,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,60,0,-101,1278.0,17,70,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-79,2067.0,18,90,5.0,262,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,0,60,0,-108,1067.0,17,45,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,120,0,-51,485.0,4,95,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,90,0,-60,850.0,20,65,5.0,262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
1,0,60,0,-162,2470.0,19,100,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,60,0,-65,243.0,19,90,5.0,262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-57,874.0,16,70,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,60,0,-122,89.0,25,65,5.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,4,60,0,-147,1040.0,18,85,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,120,0,-124,180.0,27,90,5.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,60,0,-162,4050.0,18,65,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,120,1,-94,177.0,19,75,5.0,269,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,2,120,0,-35,231.0,20,100,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,180,0,-131,2462.0,17,85,5.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-32,552.0,12,85,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,120,0,-84,529.0,17,85,5.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
0,0,60,0,-128,163.0,8,75,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,60,0,-35,7633.0,18,90,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,100,1,-39,664.0,21,85,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,120,1,-141,1578.0,23,75,5.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1,0,60,0,-82,6802.0,13,85,5.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,60,0,-60,818.0,20,100,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,120,0,-53,182.0,26,65,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,60,0,-91,3589.0,14,65,5.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,1,60,0,-142,1209.0,12,70,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,120,0,-149,8690.0,13,85,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,1,60,0,-115,995.0,20,75,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,90,0,-135,653.0,17,95,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-35,1448.0,15,90,5.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,1,60,0,-99,88.0,20,70,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-57,635.0,19,75,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-88,335.0,19,60,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,60,0,-144,494.0,17,70,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-65,542.0,17,100,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,120,1,-37,1399.0,18,55,5.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,60,0,-39,1308.0,19,85,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,60,0,-66,446.0,13,85,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-71,1446.0,18,65,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,1,-39,353.0,18,60,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-65,920.0,18,75,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,60,0,-144,783.0,19,75,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,1,-101,229.0,50,65,5.0,262,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1,0,120,0,-87,157.0,24,50,5.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,0,90,0,-31,732.0,19,60,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,120,0,-22,769.0,19,90,5.0,269,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-131,340.0,20,75,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
0,0,60,0,-116,259.0,19,55,5.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
0,0,60,0,-21,288.0,15,50,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
1,0,60,0,-17,216.0,13,80,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-45,1479.0,17,80,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,60,0,-30,2115.0,17,85,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,60,0,-67,725.0,19,65,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-100,264.0,19,55,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-35,300.0,19,50,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1,0,120,0,-137,2791.0,15,65,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-93,230.0,19,45,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1,1,90,0,-39,371.0,19,65,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,60,1,-120,1598.0,21,80,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,2,60,1,-43,129.0,33,10,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,120,0,-32,684.0,20,65,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,90,0,-94,2175.0,19,80,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
0,0,120,0,-39,363.0,20,55,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,1,-49,1430.0,13,60,5.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,1,-50,611.0,24,40,5.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
0,0,60,0,-35,3778.0,6,75,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1,0,60,0,-87,2285.0,20,70,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,120,0,-72,436.0,20,70,5.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,60,0,-63,819.0,20,70,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-134,128.0,20,60,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-162,2061.0,20,55,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,190,0,-58,489.0,20,80,5.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,1,120,0,-51,193.0,20,75,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,60,1,-24,166.0,20,75,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,90,0,-16,590.0,19,75,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-30,1401.0,19,95,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,60,1,-37,795.0,19,65,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-31,1457.0,17,60,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,120,1,-31,1734.0,17,90,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,120,0,-128,2782.0,16,85,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,90,0,-115,1181.0,19,80,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-31,1664.0,18,90,5.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,0,120,0,-81,812.0,19,60,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,0,-103,950.0,16,70,5.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,1,60,0,-67,653.0,18,65,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,1,-39,1433.0,8,50,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,60,0,-127,708.0,19,65,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,60,0,-157,271.0,20,65,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,1,60,1,-65,1704.0,16,75,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
1,0,60,0,-31,1035.0,19,85,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,60,0,-130,682.0,19,45,5.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,85,1,-64,770.0,19,95,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-95,727.0,19,80,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-74,340.0,20,70,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,60,0,-23,764.0,16,70,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
0,0,60,0,-28,545.0,19,60,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-91,1498.0,17,75,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,60,0,-41,1760.0,18,85,5.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,60,1,-85,1278.0,17,70,5.0,262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,120,0,-153,2814.0,19,65,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-74,580.0,14,65,5.0,262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
0,0,120,0,-30,1884.0,18,95,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,60,0,-95,900.0,19,45,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,90,0,-51,1190.0,19,60,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-79,268.0,17,80,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,0,120,0,-31,1658.0,20,80,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-122,3797.0,11,90,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,120,0,-29,1044.0,19,65,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,120,0,-154,560.0,19,90,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-28,762.0,19,90,5.0,262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-109,5256.0,17,80,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,60,0,-32,920.0,20,95,5.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-43,1842.0,20,60,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,60,0,-24,855.0,20,85,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,60,0,-39,874.0,20,90,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-74,692.0,19,60,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,60,0,-142,644.0,20,75,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-30,167.0,20,45,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,60,0,-109,836.0,22,85,5.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,150,0,-77,627.0,19,75,5.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1,1,120,0,-38,303.0,20,85,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-48,197.0,20,55,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,0,120,1,-29,525.0,20,50,5.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-74,673.0,18,85,5.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,60,0,-58,3601.0,20,80,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,2,60,0,-136,290.0,19,75,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,240,1,-156,133.0,22,75,5.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,1,120,0,-30,537.0,20,85,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,60,0,-136,1328.0,15,55,5.0,262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-58,330.0,19,55,5.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-31,1162.0,15,80,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,60,0,-48,2214.0,18,95,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,60,0,-86,1155.0,19,95,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,1,-70,2771.0,18,65,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-45,423.0,3,70,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,60,0,-102,725.0,17,90,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-143,408.0,19,50,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-86,1275.0,19,95,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,60,0,-87,160.0,13,70,5.0,262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
0,0,60,0,-120,1295.0,10,75,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-56,2285.0,20,80,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,60,0,-156,571.0,16,35,5.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-116,1389.0,19,70,5.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,120,1,-86,152.0,15,40,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,1,90,0,-109,1929.0,16,85,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,60,0,-23,460.0,20,80,5.0,262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,60,0,-87,801.0,20,80,5.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-102,856.0,20,70,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-43,434.0,19,55,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-30,281.0,20,65,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
0,0,60,0,-38,354.0,20,50,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,0,60,0,-73,4156.0,20,85,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-50,781.0,19,80,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,60,0,-24,337.0,6,75,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-85,4525.0,18,90,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0,0,60,0,-116,749.0,8,85,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-100,619.0,19,65,5.0,262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,60,0,-94,730.0,19,50,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,1,60,0,-74,746.0,15,85,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
0,1,120,0,-39,144.0,19,70,5.0,262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,60,0,-95,317.0,19,65,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,90,0,-92,387.0,17,75,5.0,262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-155,30.0,19,80,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,0,75,1,-17,450.0,20,85,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-128,2140.0,14,65,5.0,262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,0,-39,540.0,19,55,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1,0,120,0,-30,864.0,19,60,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,1,-43,475.0,17,90,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-142,756.0,14,85,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,2,90,0,-42,906.0,19,85,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-71,1255.0,17,80,5.0,262,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-161,1193.0,20,85,5.0,262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
0,1,90,0,-135,304.0,19,60,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-59,584.0,17,80,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,60,0,-22,328.0,19,60,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,60,0,-113,1054.0,17,85,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,150,1,-72,204.0,20,60,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
0,0,60,1,-25,725.0,6,65,5.0,262,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-73,1762.0,19,85,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,120,0,-39,497.0,20,65,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,180,0,-162,1133.0,20,70,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
1,0,60,0,-22,423.0,19,55,5.0,262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-49,490.0,20,60,5.0,262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-38,5010.0,19,100,5.0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1,0,60,0,-67,275.0,20,60,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,60,0,-88,74.0,31,80,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,220,0,-45,148.0,23,45,5.0,262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-36,1283.0,20,65,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-113,468.0,19,75,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-45,1595.0,13,100,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-81,4295.0,16,85,5.0,262,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,60,0,-56,1973.0,18,55,5.0,262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-67,301.0,17,65,5.0,262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,60,0,-144,1051.0,15,90,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-23,393.0,19,80,5.0,262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-109,1977.0,13,90,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,210,1,-114,807.0,18,55,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1,0,60,1,-81,187.0,20,70,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,60,0,-39,1279.0,14,70,5.0,262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,60,0,-14,766.0,20,40,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,60,0,-38,302.0,17,70,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,0,60,0,-85,2087.0,18,95,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1,60,0,-23,563.0,18,45,5.0,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1,0,60,0,-71,772.0,34,35,5.0,262,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,90,0,-67,454.0,20,80,5.0,262,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,60,0,-21,301.0,17,80,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-87,1933.0,22,80,5.0,262,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,90,1,-22,101.0,19,45,5.0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
